STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT01,WT06,WT02,WT04,WT08,WT03
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141024,0,0,0,211,61,9,230,230,40,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141025,0,0,0,217,39,12,220,90,40,58,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141026,0,0,0,244,72,20,280,280,72,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141027,0,0,0,244,44,7,180,120,40,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141028,0,0,0,289,100,26,220,230,67,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141029,46,0,0,256,128,35,240,220,89,112,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141030,0,0,0,194,83,15,40,30,45,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141031,0,0,0,167,56,23,90,80,58,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141101,155,0,0,106,72,38,20,10,81,125,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141102,0,0,0,117,28,30,330,300,76,125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141103,0,0,0,178,-16,15,230,230,58,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141104,0,0,0,189,44,30,230,240,72,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141105,0,0,0,217,83,27,240,250,58,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141106,53,0,0,200,100,48,230,310,98,161,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141107,0,0,0,156,33,18,290,310,72,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141108,0,0,0,156,-5,13,230,220,58,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141109,0,0,0,156,44,3,30,140,31,45,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141110,0,0,0,189,17,11,90,100,58,72,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141111,0,0,0,222,72,17,40,40,58,72,-9999,1,-9999,1,-9999,1,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141112,0,0,0,244,100,14,300,300,40,58,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141113,0,0,0,150,67,33,50,80,63,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141114,0,0,0,67,-16,24,40,20,63,89,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141115,0,0,0,78,-38,8,40,70,36,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141116,10,0,0,94,-27,8,90,130,31,54,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141117,109,0,0,194,61,42,210,220,112,143,-9999,1,-9999,1,-9999,1,1
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141118,0,0,0,61,-49,25,270,310,63,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141119,0,0,0,61,-71,26,220,170,72,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141120,0,0,0,150,-21,33,240,250,94,134,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141121,0,0,0,89,-32,16,350,10,58,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141122,0,0,0,122,-55,8,220,210,40,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141123,163,0,0,189,11,21,170,160,98,134,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141124,3,0,0,222,156,59,230,230,112,148,-9999,-9999,-9999,-9999,-9999,-9999,1
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141125,25,0,0,183,89,24,220,220,72,94,-9999,1,-9999,-9999,-9999,1,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141126,429,0,0,100,17,30,30,40,103,165,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141127,13,0,0,83,17,19,320,310,54,81,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141128,0,0,0,72,-32,11,360,340,54,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141129,0,0,0,122,-27,26,220,210,72,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141130,0,0,0,189,22,39,230,240,103,139,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141201,0,0,0,233,67,27,210,230,58,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141202,0,0,0,128,78,29,50,50,81,112,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141203,0,0,0,139,67,19,220,220,67,81,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141204,0,0,0,122,44,28,90,80,81,76,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141205,0,0,0,111,44,11,90,50,36,45,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141206,41,0,0,133,78,16,20,30,72,139,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141207,0,0,0,117,17,58,40,40,107,165,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141208,33,0,0,72,11,38,30,30,76,107,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141209,127,0,0,72,17,16,340,320,40,76,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141210,0,0,0,100,-5,24,300,310,67,107,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141211,0,0,0,89,-32,24,250,260,67,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141212,0,0,0,139,-32,16,300,280,67,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141213,0,0,0,156,-21,7,310,300,40,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141214,0,0,0,144,-16,6,30,30,45,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141215,0,0,0,156,-10,7,90,130,54,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141216,81,0,0,111,28,14,200,180,45,63,-9999,1,-9999,-9999,-9999,1,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141217,0,0,0,156,39,16,250,230,58,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141218,0,0,0,106,-5,5,30,30,40,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141219,0,0,0,111,22,9,280,30,40,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141220,18,0,0,39,-5,13,60,50,58,72,-9999,1,-9999,-9999,1,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141221,0,0,0,100,33,18,80,80,45,58,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141222,102,0,0,50,22,30,50,50,63,81,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141223,229,0,0,83,28,11,90,100,40,58,-9999,1,-9999,1,-9999,-9999,1
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141224,434,0,0,189,78,33,230,190,81,112,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141225,8,0,0,178,17,26,240,270,76,107,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141226,0,0,0,144,-10,7,220,230,54,63,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141227,0,0,0,167,-5,14,230,240,54,72,-9999,1,-9999,-9999,-9999,1,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141228,3,0,0,161,89,30,230,230,67,89,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141229,183,0,0,128,50,30,30,50,54,72,-9999,1,-9999,1,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141230,5,0,0,50,-21,26,40,40,76,107,-9999,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013722,RALEIGH DURHAM INTERNATIONAL AIRPORT NC US,20141231,0,0,0,78,-32,6,50,270,40,67,-9999,1,-9999,-9999,-9999,-9999,-9999
